customer_id,trans_date,response,month,tran_amount,month_year
CS7203,5/4/2012,0,5,22,2012-05
CS8683,6/3/2013,0,6,45,2013-06
CS7399,8/8/2014,0,8,38,2014-08
CS7814,7/4/2011,0,7,74,2011-07
CS7290,12/10/2014,0,12,68,2014-12
CS7817,2/21/2012,0,2,76,2012-02
CS8848,2/1/2012,0,2,34,2012-02
CS7341,5/21/2012,0,5,35,2012-05
CS8182,4/11/2012,0,4,38,2012-04
CS7807,1/14/2012,0,1,68,2012-01
CS7695,8/15/2013,0,8,32,2013-08
CS7324,7/13/2012,0,7,28,2012-07
CS8476,6/8/2011,0,6,31,2011-06
CS8432,11/24/2014,0,11,65,2014-11
CS8615,5/28/2012,0,5,43,2012-05
CS8251,8/16/2011,0,8,51,2011-08
CS7537,11/2/2013,0,11,30,2013-11
CS8228,12/13/2014,0,12,64,2014-12
CS7834,10/21/2012,0,10,46,2012-10
CS7557,1/14/2015,0,1,69,2015-01
CS8268,1/7/2015,0,1,61,2015-01
CS7941,9/6/2011,0,9,37,2011-09
CS7608,9/4/2013,0,9,22,2013-09
CS7587,4/25/2012,0,4,66,2012-04
CS7364,6/27/2011,0,6,11,2011-06
CS8280,6/26/2014,0,6,49,2014-06
CS8073,10/29/2011,0,10,12,2011-10
CS8939,6/12/2012,0,6,65,2012-06
CS8306,2/8/2013,0,2,58,2013-02
CS7505,5/21/2013,0,5,66,2013-05
CS7857,4/8/2012,0,4,51,2012-04
CS8899,6/24/2011,0,6,64,2011-06
CS8726,11/4/2014,0,11,38,2014-11
CS7477,9/21/2013,0,9,28,2013-09
CS7708,10/15/2014,0,10,14,2014-10
CS8829,12/7/2013,0,12,76,2013-12
CS8369,1/8/2015,0,1,74,2015-01
CS8419,8/1/2012,0,8,52,2012-08
CS7420,2/4/2014,0,2,48,2014-02
CS8705,11/10/2013,0,11,74,2013-11
CS7654,1/23/2012,0,1,48,2012-01
CS8694,2/16/2013,0,2,62,2013-02
CS7170,9/25/2011,0,9,67,2011-09
CS7467,8/10/2014,0,8,58,2014-08
CS7245,10/30/2011,0,10,25,2011-10
CS8235,12/6/2011,0,12,36,2011-12
CS7316,2/15/2015,0,2,74,2015-02
CS7515,2/8/2013,0,2,72,2013-02
CS7490,10/30/2014,0,10,33,2014-10
CS8594,8/28/2014,0,8,65,2014-08
CS7797,6/17/2011,0,6,65,2011-06
CS8309,1/22/2012,0,1,14,2012-01
CS8416,11/8/2012,0,11,54,2012-11
CS8403,12/21/2014,0,12,36,2014-12
CS7373,12/10/2012,0,12,41,2012-12
CS8439,1/8/2012,0,1,54,2012-01
CS8143,12/11/2013,0,12,34,2013-12
CS7360,9/13/2012,0,9,13,2012-09
CS8262,6/29/2014,0,6,63,2014-06
CS8213,7/12/2012,0,7,54,2012-07
CS8768,6/27/2012,0,6,72,2012-06
CS7855,11/9/2013,0,11,79,2013-11
CS8917,1/8/2012,0,1,41,2012-01
CS8194,10/15/2011,0,10,18,2011-10
CS8235,2/13/2015,0,2,29,2015-02
CS8532,1/28/2015,0,1,49,2015-01
CS8990,11/18/2014,0,11,44,2014-11
CS8524,6/14/2014,1,6,43,2014-06
CS8493,10/8/2013,0,10,10,2013-10
CS8971,7/26/2013,1,7,33,2013-07
CS7402,12/24/2013,0,12,57,2013-12
CS8074,4/28/2013,0,4,43,2013-04
CS8333,6/13/2012,0,6,54,2012-06
CS7694,1/23/2013,0,1,55,2013-01
CS8637,10/23/2014,0,10,31,2014-10
CS7574,4/8/2012,0,4,77,2012-04
CS7841,4/8/2012,0,4,61,2012-04
CS7396,7/15/2011,0,7,60,2011-07
CS8130,8/18/2011,0,8,18,2011-08
CS8850,8/26/2014,0,8,59,2014-08
CS8564,10/21/2013,0,10,49,2013-10
CS8287,10/11/2014,0,10,30,2014-10
CS8278,2/9/2012,0,2,75,2012-02
CS7684,1/13/2012,0,1,42,2012-01
CS8634,8/22/2013,0,8,29,2013-08
CS7467,5/23/2013,0,5,46,2013-05
CS8091,8/13/2014,0,8,37,2014-08
CS8798,9/14/2013,0,9,61,2013-09
CS8739,6/24/2013,0,6,34,2013-06
CS7347,6/21/2013,0,6,63,2013-06
CS8728,12/19/2014,0,12,69,2014-12
CS8889,5/13/2012,0,5,52,2012-05
CS7925,10/24/2013,0,10,32,2013-10
CS8620,8/12/2013,0,8,55,2013-08
CS8453,9/9/2011,0,9,30,2011-09
CS8310,4/13/2014,1,4,63,2014-04
CS7568,10/24/2014,0,10,31,2014-10
CS7559,12/27/2012,0,12,33,2012-12
CS7477,11/24/2011,0,11,18,2011-11
CS7336,2/7/2013,0,2,20,2013-02
CS8290,9/28/2014,0,9,22,2014-09
CS7848,7/18/2013,0,7,77,2013-07
CS7532,3/25/2012,0,3,41,2012-03
CS7658,2/15/2015,0,2,14,2015-02
CS8515,6/6/2012,0,6,21,2012-06
CS8298,8/13/2014,0,8,16,2014-08
CS7222,3/6/2013,0,3,47,2013-03
CS8669,4/16/2012,0,4,42,2012-04
CS7490,1/2/2013,0,1,66,2013-01
CS8668,10/2/2014,0,10,75,2014-10
CS8442,5/23/2012,1,5,70,2012-05
CS7885,7/11/2012,0,7,12,2012-07
CS8968,5/8/2014,0,5,42,2014-05
CS7624,12/4/2011,0,12,43,2011-12
CS7459,4/28/2014,0,4,41,2014-04
CS7252,8/22/2011,0,8,72,2011-08
CS7649,7/14/2012,0,7,66,2012-07
CS7206,4/21/2012,0,4,78,2012-04
CS7334,8/2/2014,0,8,47,2014-08
CS7247,4/29/2014,0,4,65,2014-04
CS7557,7/3/2014,0,7,13,2014-07
CS8459,9/28/2014,1,9,17,2014-09
CS7749,9/23/2014,0,9,15,2014-09
CS8031,4/8/2014,0,4,23,2014-04
CS7267,8/28/2011,0,8,44,2011-08
CS7199,5/13/2012,0,5,66,2012-05
CS8025,11/28/2011,0,11,59,2011-11
CS8289,5/27/2014,0,5,32,2014-05
CS7234,9/21/2012,0,9,11,2012-09
CS8906,11/14/2013,0,11,60,2013-11
CS7355,10/16/2013,1,10,54,2013-10
CS8532,3/6/2012,0,3,30,2012-03
CS7253,11/7/2011,0,11,58,2011-11
CS7223,2/11/2014,0,2,17,2014-02
CS7606,3/21/2013,0,3,68,2013-03
CS8498,2/15/2015,0,2,41,2015-02
CS8022,7/21/2014,0,7,70,2014-07
CS7984,11/6/2013,0,11,79,2013-11
CS7957,1/7/2015,0,1,27,2015-01
CS8342,10/27/2013,0,10,67,2013-10
CS8321,11/10/2012,0,11,71,2012-11
CS8368,2/12/2014,0,2,39,2014-02
CS7464,3/14/2013,0,3,79,2013-03
CS7286,6/28/2014,0,6,30,2014-06
CS8715,12/11/2014,0,12,68,2014-12
CS8695,4/8/2013,0,4,39,2013-04
CS8987,8/21/2012,0,8,63,2012-08
CS7329,12/31/2012,0,12,37,2012-12
CS7559,12/19/2013,0,12,14,2013-12
CS7906,2/12/2015,0,2,48,2015-02
CS8887,6/21/2014,0,6,56,2014-06
CS8582,10/27/2014,0,10,59,2014-10
CS8302,12/13/2013,0,12,38,2013-12
CS8204,7/6/2012,0,7,32,2012-07
CS7426,10/24/2011,0,10,15,2011-10
CS8937,3/16/2014,0,3,63,2014-03
CS7200,10/20/2011,0,10,73,2011-10
CS7932,8/9/2012,0,8,44,2012-08
CS7540,12/1/2013,0,12,36,2013-12
CS8793,10/12/2013,0,10,51,2013-10
CS8180,5/22/2014,0,5,55,2014-05
CS7622,5/5/2013,0,5,64,2013-05
CS8224,12/14/2013,0,12,19,2013-12
CS8017,5/6/2014,0,5,20,2014-05
CS7773,6/5/2013,1,6,19,2013-06
CS7934,7/26/2011,0,7,41,2011-07
CS7471,9/8/2012,0,9,41,2012-09
CS7401,1/25/2015,0,1,27,2015-01
CS7696,11/30/2011,0,11,62,2011-11
CS8158,5/22/2014,0,5,17,2014-05
CS7370,7/6/2013,1,7,60,2013-07
CS8025,8/9/2013,0,8,45,2013-08
CS8387,12/12/2012,0,12,61,2012-12
CS7205,3/6/2013,0,3,53,2013-03
CS7877,12/18/2011,0,12,56,2011-12
CS8473,5/5/2014,0,5,15,2014-05
CS8632,3/15/2013,0,3,43,2013-03
CS8797,9/8/2013,0,9,44,2013-09
CS7294,6/10/2013,0,6,43,2013-06
CS8085,12/1/2012,0,12,12,2012-12
CS8385,11/17/2013,0,11,50,2013-11
CS8254,3/16/2012,0,3,23,2012-03
CS8285,7/16/2013,0,7,41,2013-07
CS7990,10/30/2011,0,10,20,2011-10
CS8960,4/1/2012,0,4,66,2012-04
CS7527,6/29/2011,0,6,30,2011-06
CS8982,8/8/2012,0,8,17,2012-08
CS8768,8/23/2013,0,8,43,2013-08
CS7616,8/25/2013,0,8,66,2013-08
CS7934,3/18/2012,0,3,16,2012-03
CS7142,10/31/2012,1,10,13,2012-10
CS7494,2/22/2012,0,2,18,2012-02
CS8452,5/5/2014,0,5,62,2014-05
CS7653,4/22/2013,0,4,33,2013-04
CS7336,10/13/2012,0,10,73,2012-10
CS7926,8/10/2014,0,8,53,2014-08
CS7724,2/12/2015,0,2,35,2015-02
CS7682,8/8/2012,0,8,67,2012-08
CS8074,7/19/2012,0,7,28,2012-07
CS8381,10/6/2014,0,10,61,2014-10
CS8722,6/29/2014,0,6,30,2014-06
CS8332,6/16/2013,0,6,38,2013-06
CS7143,1/12/2014,0,1,52,2014-01
CS7753,11/7/2012,0,11,52,2012-11
CS8877,7/25/2013,0,7,17,2013-07
CS8988,5/8/2012,0,5,60,2012-05
CS7248,7/12/2014,0,7,38,2014-07
CS8932,12/22/2011,0,12,63,2011-12
CS8765,3/4/2015,0,3,24,2015-03
CS7545,7/16/2012,0,7,76,2012-07
CS7528,2/27/2015,0,2,52,2015-02
CS8519,9/23/2014,0,9,19,2014-09
CS7565,3/14/2013,0,3,66,2013-03
CS7203,9/16/2012,0,9,74,2012-09
CS7788,9/10/2011,0,9,31,2011-09
CS7524,7/19/2014,0,7,69,2014-07
CS8085,3/15/2012,0,3,41,2012-03
CS8811,9/17/2011,0,9,44,2011-09
CS8926,6/2/2011,0,6,63,2011-06
CS7699,10/15/2013,0,10,36,2013-10
CS7371,11/3/2011,0,11,16,2011-11
CS8177,12/8/2014,0,12,79,2014-12
CS8856,12/9/2012,0,12,53,2012-12
CS8280,11/30/2014,0,11,70,2014-11
CS7820,5/16/2012,0,5,64,2012-05
CS8692,8/24/2013,0,8,67,2013-08
CS8871,9/15/2011,0,9,66,2011-09
CS7478,7/28/2011,0,7,59,2011-07
CS7724,2/15/2015,0,2,30,2015-02
CS7870,7/3/2013,0,7,29,2013-07
CS8776,12/10/2012,0,12,19,2012-12
CS8432,8/10/2011,0,8,38,2011-08
CS7761,3/20/2014,0,3,66,2014-03
CS8588,9/22/2014,0,9,69,2014-09
CS7526,1/15/2015,0,1,33,2015-01
CS7427,6/9/2012,0,6,39,2012-06
CS7863,6/26/2011,0,6,32,2011-06
CS8889,10/7/2012,0,10,42,2012-10
CS8855,9/14/2012,1,9,73,2012-09
CS8645,4/23/2012,0,4,44,2012-04
CS8010,8/18/2012,0,8,16,2012-08
CS7391,2/8/2014,0,2,26,2014-02
CS8042,12/6/2014,0,12,17,2014-12
CS8516,9/4/2014,0,9,22,2014-09
CS8089,8/27/2013,0,8,22,2013-08
CS7470,1/11/2015,0,1,50,2015-01
CS8530,3/29/2013,0,3,69,2013-03
CS7280,7/1/2011,0,7,13,2011-07
CS8929,8/9/2012,0,8,20,2012-08
CS8131,7/12/2013,0,7,26,2013-07
CS8073,2/9/2015,0,2,10,2015-02
CS7166,9/20/2011,0,9,34,2011-09
CS7538,4/25/2013,1,4,72,2013-04
CS7522,5/3/2012,0,5,16,2012-05
CS7408,10/7/2011,0,10,68,2011-10
CS8151,11/27/2012,0,11,22,2012-11
CS8873,3/8/2014,0,3,27,2014-03
CS7221,3/1/2014,0,3,49,2014-03
CS7838,7/18/2011,0,7,56,2011-07
CS8856,7/4/2014,0,7,27,2014-07
CS7129,10/8/2011,0,10,14,2011-10
CS8865,9/10/2011,0,9,25,2011-09
CS7525,8/28/2014,0,8,62,2014-08
CS8609,2/22/2014,0,2,15,2014-02
CS7364,9/5/2011,0,9,52,2011-09
CS8113,12/23/2013,0,12,77,2013-12
CS8049,12/17/2011,0,12,13,2011-12
CS7747,6/10/2014,0,6,30,2014-06
CS7555,10/9/2014,0,10,61,2014-10
CS8304,10/24/2011,0,10,19,2011-10
CS7368,5/30/2013,0,5,20,2013-05
CS7318,2/18/2013,0,2,16,2013-02
CS7155,7/1/2011,0,7,11,2011-07
CS8941,3/24/2012,0,3,26,2012-03
CS8749,5/21/2011,0,5,48,2011-05
CS8907,3/9/2014,0,3,47,2014-03
CS8541,3/24/2012,1,3,32,2012-03
CS7664,10/18/2013,0,10,57,2013-10
CS7987,9/29/2011,0,9,15,2011-09
CS8242,6/30/2011,0,6,42,2011-06
CS8244,6/22/2014,0,6,31,2014-06
CS8034,4/17/2012,0,4,37,2012-04
CS8692,3/13/2013,0,3,57,2013-03
CS8610,11/18/2014,0,11,25,2014-11
CS8062,2/17/2014,0,2,74,2014-02
CS8103,2/5/2015,0,2,33,2015-02
CS7753,10/29/2011,0,10,22,2011-10
CS7542,11/12/2011,0,11,15,2011-11
CS8604,9/16/2014,0,9,67,2014-09
CS8915,9/10/2014,0,9,70,2014-09
CS7978,10/5/2011,0,10,39,2011-10
CS7991,8/21/2014,0,8,40,2014-08
CS8687,9/20/2011,0,9,35,2011-09
CS8029,7/14/2013,0,7,50,2013-07
CS8880,7/31/2011,0,7,43,2011-07
CS7154,2/7/2013,0,2,34,2013-02
CS8363,2/26/2015,0,2,68,2015-02
CS7296,5/25/2011,0,5,31,2011-05
CS8364,6/29/2012,0,6,34,2012-06
CS8931,11/10/2014,0,11,19,2014-11
CS8340,10/17/2012,0,10,43,2012-10
CS7379,4/27/2014,0,4,14,2014-04
CS7667,12/3/2012,0,12,10,2012-12
CS7647,8/12/2012,0,8,35,2012-08
CS7456,11/8/2013,0,11,29,2013-11
CS7629,8/2/2013,0,8,22,2013-08
CS8269,8/7/2013,0,8,69,2013-08
CS7731,11/21/2012,0,11,52,2012-11
CS8858,5/3/2014,0,5,57,2014-05
CS7466,7/23/2011,0,7,13,2011-07
CS8482,8/31/2014,0,8,62,2014-08
CS7650,3/10/2013,0,3,34,2013-03
CS8125,9/8/2014,0,9,40,2014-09
CS8927,4/7/2013,0,4,77,2013-04
CS8391,11/7/2013,0,11,55,2013-11
CS8742,11/16/2013,0,11,12,2013-11
CS8329,5/31/2013,0,5,49,2013-05
CS7648,4/13/2012,0,4,31,2012-04
CS7323,11/11/2014,0,11,50,2014-11
CS7962,7/13/2014,0,7,75,2014-07
CS7386,9/17/2014,0,9,23,2014-09
CS8341,12/19/2014,0,12,68,2014-12
CS8932,2/20/2013,0,2,37,2013-02
CS7653,7/21/2014,0,7,46,2014-07
CS7482,9/13/2014,0,9,52,2014-09
CS7338,12/10/2013,0,12,27,2013-12
CS8867,11/30/2013,0,11,53,2013-11
CS8523,12/27/2013,0,12,15,2013-12
CS7391,9/28/2012,0,9,22,2012-09
CS7369,8/17/2012,0,8,15,2012-08
CS8679,6/23/2013,0,6,17,2013-06
CS8661,8/7/2011,0,8,69,2011-08
CS8484,4/12/2013,0,4,39,2013-04
CS7513,11/30/2014,0,11,23,2014-11
CS8555,12/9/2014,0,12,70,2014-12
CS7391,10/19/2012,0,10,30,2012-10
CS8172,2/15/2015,0,2,40,2015-02
CS8855,5/4/2014,1,5,44,2014-05
CS8627,5/30/2011,0,5,79,2011-05
CS8008,6/22/2012,0,6,60,2012-06
CS8918,1/29/2015,0,1,19,2015-01
CS8041,2/11/2014,0,2,45,2014-02
CS8268,5/27/2011,0,5,25,2011-05
CS7660,11/13/2012,0,11,77,2012-11
CS8102,1/27/2013,0,1,78,2013-01
CS8990,2/23/2014,0,2,27,2014-02
CS8325,4/18/2012,0,4,74,2012-04
CS8303,3/27/2014,0,3,68,2014-03
CS8304,1/13/2014,0,1,36,2014-01
CS7861,4/25/2013,1,4,10,2013-04
CS8887,6/9/2011,0,6,11,2011-06
CS7176,1/11/2015,0,1,17,2015-01
CS8835,8/26/2012,0,8,29,2012-08
CS8768,4/30/2012,0,4,14,2012-04
CS8592,10/12/2012,0,10,48,2012-10
CS8738,11/1/2013,0,11,63,2013-11
CS7669,1/24/2015,0,1,79,2015-01
CS7940,1/19/2012,1,1,26,2012-01
CS8509,1/9/2012,0,1,55,2012-01
CS8227,5/1/2014,0,5,12,2014-05
CS8247,5/10/2012,0,5,58,2012-05
CS8845,7/19/2013,1,7,48,2013-07
CS7568,2/11/2015,0,2,25,2015-02
CS7282,4/30/2013,0,4,56,2013-04
CS7558,6/22/2013,0,6,17,2013-06
CS8345,9/26/2011,0,9,61,2011-09
CS8745,8/22/2013,0,8,11,2013-08
CS8917,9/5/2014,0,9,77,2014-09
CS8838,12/29/2012,0,12,17,2012-12
CS7796,11/20/2011,0,11,22,2011-11
CS7902,11/1/2012,0,11,78,2012-11
CS7159,6/20/2011,0,6,37,2011-06
CS7634,4/14/2014,0,4,62,2014-04
CS8956,12/5/2013,0,12,72,2013-12
CS7601,2/19/2014,0,2,66,2014-02
CS7937,12/25/2011,0,12,17,2011-12
CS8080,7/19/2013,0,7,13,2013-07
CS7258,12/22/2012,0,12,76,2012-12
CS8898,6/28/2013,0,6,55,2013-06
CS8350,1/30/2013,0,1,67,2013-01
CS8103,6/12/2011,0,6,27,2011-06
CS8123,9/6/2012,0,9,61,2012-09
CS7676,9/25/2011,0,9,55,2011-09
CS7923,11/2/2011,0,11,68,2011-11
CS7144,7/18/2011,0,7,46,2011-07
CS8474,8/1/2013,0,8,15,2013-08
CS7383,10/17/2014,0,10,16,2014-10
CS8749,9/27/2013,0,9,14,2013-09
CS7440,5/2/2013,0,5,59,2013-05
CS7637,11/4/2011,0,11,19,2011-11
CS8480,1/13/2012,0,1,78,2012-01
CS8943,8/20/2014,0,8,60,2014-08
CS8793,2/5/2012,0,2,34,2012-02
CS8649,1/23/2014,0,1,30,2014-01
CS7675,9/25/2013,0,9,37,2013-09
CS8246,7/3/2014,0,7,41,2014-07
CS7493,1/23/2014,0,1,79,2014-01
CS8335,3/11/2013,0,3,31,2013-03
CS7458,11/25/2012,0,11,34,2012-11
CS8698,10/19/2011,0,10,51,2011-10
CS7556,10/17/2013,0,10,23,2013-10
CS7148,6/3/2013,0,6,75,2013-06
CS8999,7/2/2014,0,7,18,2014-07
CS7257,2/19/2015,0,2,61,2015-02
CS7520,3/13/2015,0,3,78,2015-03
CS8274,10/31/2013,0,10,56,2013-10
CS8463,11/14/2013,0,11,64,2013-11
CS8430,7/16/2014,1,7,23,2014-07
CS7663,4/5/2013,0,4,63,2013-04
CS7515,4/27/2013,0,4,41,2013-04
CS7364,5/29/2013,0,5,33,2013-05
CS8905,8/17/2013,1,8,77,2013-08
CS7643,12/30/2014,0,12,50,2014-12
CS8836,1/28/2015,0,1,11,2015-01
CS7366,12/29/2013,0,12,68,2013-12
CS8125,5/31/2012,0,5,73,2012-05
CS8694,4/13/2012,0,4,54,2012-04
CS7875,1/25/2012,0,1,58,2012-01
CS7151,6/18/2014,0,6,10,2014-06
CS7416,6/19/2013,0,6,63,2013-06
CS7244,9/29/2013,0,9,50,2013-09
CS8961,2/16/2012,0,2,76,2012-02
CS7314,7/11/2013,0,7,28,2013-07
CS8653,8/5/2011,0,8,10,2011-08
CS7168,7/3/2012,0,7,19,2012-07
CS8533,11/21/2012,0,11,49,2012-11
CS8332,1/29/2014,0,1,76,2014-01
CS8612,6/4/2011,0,6,49,2011-06
CS7857,11/10/2012,0,11,29,2012-11
CS7625,11/2/2014,0,11,76,2014-11
CS7634,2/12/2012,0,2,64,2012-02
CS8646,9/26/2012,0,9,57,2012-09
CS7850,8/2/2011,0,8,60,2011-08
CS7864,12/16/2012,0,12,10,2012-12
CS7194,2/8/2013,0,2,46,2013-02
CS7692,5/23/2012,0,5,24,2012-05
CS7878,11/12/2014,0,11,72,2014-11
CS8464,9/29/2012,0,9,20,2012-09
CS8433,12/30/2014,0,12,41,2014-12
CS7902,5/18/2012,0,5,46,2012-05
CS8505,11/18/2014,0,11,53,2014-11
CS8558,8/30/2012,0,8,13,2012-08
CS8548,9/7/2012,0,9,73,2012-09
CS8906,4/30/2014,0,4,28,2014-04
CS8173,6/30/2013,0,6,74,2013-06
CS8807,1/14/2015,0,1,16,2015-01
CS7525,9/8/2013,0,9,13,2013-09
CS7389,1/1/2012,0,1,50,2012-01
CS7750,1/12/2013,0,1,53,2013-01
CS7635,5/11/2014,0,5,75,2014-05
CS8863,12/18/2011,0,12,10,2011-12
CS7236,7/28/2012,0,7,12,2012-07
CS7285,6/26/2013,0,6,29,2013-06
CS7679,11/4/2014,0,11,46,2014-11
CS7421,8/29/2013,0,8,41,2013-08
CS8958,5/28/2013,0,5,43,2013-05
CS7125,12/12/2013,0,12,76,2013-12
CS8439,11/26/2012,0,11,17,2012-11
CS7325,12/24/2011,0,12,54,2011-12
CS8285,9/2/2014,0,9,62,2014-09
CS8441,5/11/2014,0,5,37,2014-05
CS7597,2/16/2014,0,2,63,2014-02
CS7159,7/3/2014,0,7,67,2014-07
CS7327,3/8/2014,0,3,46,2014-03
CS8189,5/14/2013,0,5,30,2013-05
CS8261,10/19/2011,0,10,22,2011-10
CS7946,2/16/2012,0,2,51,2012-02
CS7537,9/9/2011,0,9,40,2011-09
CS7633,2/19/2014,0,2,19,2014-02
CS7252,12/25/2011,0,12,31,2011-12
CS8167,6/16/2011,1,6,59,2011-06
CS8352,3/11/2014,0,3,74,2014-03
CS8460,9/22/2011,0,9,73,2011-09
CS7968,5/29/2012,0,5,62,2012-05
CS8910,6/24/2011,0,6,51,2011-06
CS7217,3/15/2012,0,3,50,2012-03
CS8205,3/18/2014,0,3,55,2014-03
CS8972,6/3/2013,0,6,33,2013-06
CS8063,10/1/2014,0,10,70,2014-10
CS8319,2/10/2014,0,2,76,2014-02
CS8500,5/22/2012,0,5,15,2012-05
CS7131,4/22/2012,0,4,21,2012-04
CS8807,9/9/2014,0,9,11,2014-09
CS7122,11/12/2011,0,11,78,2011-11
CS8382,8/4/2013,0,8,44,2013-08
CS7807,1/19/2014,0,1,68,2014-01
CS7489,1/28/2012,0,1,57,2012-01
CS8873,11/19/2011,0,11,49,2011-11
CS8901,12/17/2013,0,12,75,2013-12
CS7481,6/1/2013,0,6,30,2013-06
CS8803,3/16/2014,0,3,43,2014-03
CS7414,2/10/2013,0,2,70,2013-02
CS7617,12/2/2014,0,12,59,2014-12
CS7547,2/14/2014,0,2,70,2014-02
CS7978,11/29/2014,0,11,39,2014-11
CS8848,9/15/2013,0,9,49,2013-09
CS7274,3/11/2015,0,3,71,2015-03
CS8075,8/6/2013,0,8,58,2013-08
CS8987,7/20/2013,0,7,27,2013-07
CS8420,10/1/2013,0,10,49,2013-10
CS7862,7/24/2011,0,7,42,2011-07
CS7406,12/2/2013,0,12,40,2013-12
CS7922,9/13/2012,0,9,58,2012-09
CS7835,3/22/2012,0,3,12,2012-03
CS8843,8/28/2014,0,8,46,2014-08
CS8363,9/10/2013,0,9,54,2013-09
CS8139,6/7/2011,0,6,29,2011-06
CS7759,4/21/2014,0,4,72,2014-04
CS8961,3/4/2012,0,3,11,2012-03
CS8766,1/11/2012,0,1,12,2012-01
CS8700,4/16/2014,0,4,31,2014-04
CS8063,11/17/2014,0,11,20,2014-11
CS8300,8/30/2013,0,8,29,2013-08
CS7793,7/16/2013,0,7,29,2013-07
CS7807,1/19/2014,0,1,50,2014-01
CS8348,10/25/2014,0,10,40,2014-10
CS7156,12/30/2014,0,12,38,2014-12
CS8614,11/14/2012,0,11,38,2012-11
CS8119,4/16/2012,0,4,75,2012-04
CS7174,5/10/2012,0,5,70,2012-05
CS8172,10/26/2012,0,10,27,2012-10
CS7249,9/26/2011,0,9,57,2011-09
CS8503,1/12/2014,0,1,47,2014-01
CS8785,2/26/2014,0,2,50,2014-02
CS8113,7/26/2011,0,7,19,2011-07
CS8674,7/26/2011,0,7,72,2011-07
CS7277,7/2/2011,0,7,25,2011-07
CS7314,9/12/2013,0,9,39,2013-09
CS8623,8/26/2013,0,8,72,2013-08
CS8386,6/16/2012,0,6,20,2012-06
CS7360,12/21/2014,0,12,50,2014-12
CS8185,8/8/2013,0,8,50,2013-08
CS7308,5/12/2013,0,5,77,2013-05
CS8340,10/24/2013,0,10,49,2013-10
CS8915,12/17/2014,0,12,63,2014-12
CS7287,8/26/2011,0,8,39,2011-08
CS7518,6/13/2011,0,6,30,2011-06
CS7598,4/13/2013,0,4,35,2013-04
CS7316,8/21/2013,0,8,11,2013-08
CS8375,6/5/2011,0,6,45,2011-06
CS8113,8/27/2014,0,8,77,2014-08
CS8430,4/23/2014,1,4,45,2014-04
CS7650,10/22/2013,0,10,51,2013-10
CS8180,11/5/2014,0,11,63,2014-11
CS7874,4/11/2012,0,4,60,2012-04
CS8778,5/23/2011,0,5,42,2011-05
CS8190,3/14/2013,0,3,43,2013-03
CS7609,10/30/2014,0,10,12,2014-10
CS8059,11/27/2011,0,11,23,2011-11
CS8572,12/20/2011,0,12,63,2011-12
CS8958,6/24/2013,0,6,21,2013-06
CS8744,1/29/2015,0,1,59,2015-01
CS7477,4/3/2014,0,4,32,2014-04
CS7221,12/20/2011,0,12,33,2011-12
CS8259,11/16/2013,0,11,46,2013-11
CS7704,10/15/2014,0,10,16,2014-10
CS7729,11/6/2011,0,11,72,2011-11
CS7520,10/24/2013,0,10,62,2013-10
CS8996,12/9/2014,0,12,30,2014-12
CS7961,1/5/2012,0,1,68,2012-01
CS7340,7/28/2011,0,7,23,2011-07
CS8226,1/23/2013,0,1,74,2013-01
CS8420,5/5/2012,0,5,44,2012-05
CS8429,2/19/2012,0,2,74,2012-02
CS7729,3/3/2015,0,3,22,2015-03
CS8378,1/19/2013,0,1,46,2013-01
CS8457,12/21/2011,1,12,31,2011-12
CS7863,1/24/2015,0,1,15,2015-01
CS7688,6/10/2014,0,6,42,2014-06
CS8341,6/13/2011,0,6,45,2011-06
CS7557,3/26/2013,0,3,73,2013-03
CS8175,6/1/2013,0,6,18,2013-06
CS8320,12/27/2012,0,12,25,2012-12
CS7591,5/13/2012,0,5,60,2012-05
CS8802,2/13/2012,0,2,47,2012-02
CS7518,3/24/2014,0,3,62,2014-03
CS8710,11/23/2012,0,11,59,2012-11
CS8916,1/9/2013,0,1,20,2013-01
CS8633,12/23/2011,0,12,65,2011-12
CS7379,1/23/2012,0,1,42,2012-01
CS8325,10/23/2011,0,10,10,2011-10
CS7963,12/25/2013,0,12,38,2013-12
CS7732,4/25/2014,0,4,11,2014-04
CS7324,5/5/2012,0,5,77,2012-05
CS8615,2/18/2013,0,2,12,2013-02
CS7414,4/1/2014,0,4,43,2014-04
CS7203,6/16/2013,0,6,18,2013-06
CS8918,6/28/2011,0,6,40,2011-06
CS7778,11/16/2012,0,11,13,2012-11
CS7523,12/16/2013,0,12,29,2013-12
CS7608,9/4/2014,0,9,25,2014-09
CS8698,7/26/2013,0,7,26,2013-07
CS7565,4/30/2012,0,4,76,2012-04
CS8783,7/23/2012,0,7,42,2012-07
CS7866,1/25/2012,0,1,56,2012-01
CS7834,9/5/2011,0,9,55,2011-09
CS7175,1/23/2015,0,1,59,2015-01
CS7577,5/26/2013,0,5,53,2013-05
CS7740,1/16/2015,0,1,30,2015-01
CS8509,10/9/2012,0,10,17,2012-10
CS7201,2/23/2012,0,2,75,2012-02
CS8534,1/12/2012,0,1,48,2012-01
CS8069,3/4/2012,0,3,48,2012-03
CS8735,3/6/2014,0,3,34,2014-03
CS7270,7/20/2014,0,7,20,2014-07
CS7859,8/9/2012,0,8,34,2012-08
CS8416,12/9/2012,0,12,13,2012-12
